,landmark_id,category,landmark_name,image_url,country_code,lat_long
98,98,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_Dillon,Château Dillon ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,
99,99,http://commons.wikimedia.org/wiki/Category:John_F._Kennedy_Stadium_(Philadelphia),John F. Kennedy Stadium ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Municipal_Stadium_Philadelphia.jpg/500px-Municipal_Stadium_Philadelphia.jpg,,
100,100,"http://commons.wikimedia.org/wiki/Category:Mammoth_Site,_Hot_Springs","Mammoth Site, Hot Springs ",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Mammoth_Site_Hot_Springs.jpg/500px-Mammoth_Site_Hot_Springs.jpg,,
101,101,http://commons.wikimedia.org/wiki/Category:Parc_de_les_Aig%C3%BCes_(Barcelona),Parc de Les Aigües ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Parc_Aig%C3%BCes1.JPG/500px-Parc_Aig%C3%BCes1.JPG,ES,"41.41306, 2.16528"
102,102,http://commons.wikimedia.org/wiki/Category:Lowry_Air_Force_Base,Lowry Air Force Base ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Lowry_Air_Force_Base-March-1987.jpg/500px-Lowry_Air_Force_Base-March-1987.jpg,,
103,103,http://commons.wikimedia.org/wiki/Category:Sant'Agostino_(Rieti),Sant'Agostino ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Chiesa_di_Sant%27Agostino%2C_Rieti_-_2.jpg/500px-Chiesa_di_Sant%27Agostino%2C_Rieti_-_2.jpg,IT,"42.40449, 12.862968"
104,104,http://commons.wikimedia.org/wiki/Category:Daniel_Webster_by_Thomas_Ball,Daniel Webster ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Daniel_Webster_statue_in_Central_Park_New_York_City.jpg/500px-Daniel_Webster_statue_in_Central_Park_New_York_City.jpg,,
105,105,http://commons.wikimedia.org/wiki/Category:Santi_Marco_e_Andrea_a_Nilo,"Santi Marco e Andrea a Nilo, Naples ",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/SSMarcoAndraNiloNapoli.jpg/500px-SSMarcoAndraNiloNapoli.jpg,IT,"40.85, 14.26"
106,106,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Raymontpierre,Château de Raymontpierre ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Remontstein2.jpg/500px-Remontstein2.jpg,CH,"47.3153, 7.4486"
107,107,http://commons.wikimedia.org/wiki/Category:V%C3%A4sterlanda_kyrka,Västerlanda kyrka ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/V%C3%A4sterlanda_kyrka_04.JPG/500px-V%C3%A4sterlanda_kyrka_04.JPG,SE,"58.09057, 12.12008"
108,108,http://commons.wikimedia.org/wiki/Category:Kokoda_Trail,Kokoda Track ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,GN,"-9.38, 148.4"
109,109,http://commons.wikimedia.org/wiki/Category:Tulc%C3%A1n_cemetery,Tulcan Cemetery ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Cementerio%2C_Tulc%C3%A1n%2C_Ecuador%2C_2015-07-21%2C_DD_44.JPG/500px-Cementerio%2C_Tulc%C3%A1n%2C_Ecuador%2C_2015-07-21%2C_DD_44.JPG,,
110,110,http://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_Charles_de_Bruy%C3%A8res,Musée Charles de Bruyères ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Remiremont-Mus%C3%A9e_Charles_de_Bruy%C3%A8res_%281%29.jpg/500px-Remiremont-Mus%C3%A9e_Charles_de_Bruy%C3%A8res_%281%29.jpg,FR,"48.02, 6.59"
111,111,http://commons.wikimedia.org/wiki/Category:Beaverbrook_Art_Gallery,Beaverbrook Art Gallery ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Logo_du_R%C3%A9pertoire_canadien_des_lieux_patrimoniaux.svg/500x-Logo_du_R%C3%A9pertoire_canadien_des_lieux_patrimoniaux.svg.png,,
112,112,http://commons.wikimedia.org/wiki/Category:Manastash_Ridge,Manastash Ridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,
113,113,http://commons.wikimedia.org/wiki/Category:Museum_Nieder%C3%B6sterreich,Museum Niederösterreich ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Blue_pencil.svg/500x-Blue_pencil.svg.png,AT,"48.2, 15.6"
114,114,http://commons.wikimedia.org/wiki/Category:Church_of_the_Holy_Trinity_in_Dunilavi%C4%8Dy,Church of the Holy Trinity in Dunilavičy ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Histvalue_sign_export.svg/500x-Histvalue_sign_export.svg.png,,"55.0761, 27.2358"
115,115,"http://commons.wikimedia.org/wiki/Category:Marienkirche_(Freyburg,_Unstrut)","Marienkirche (Freyburg, Unstrut) ",https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Freyburg_-_Marienkirche_13._Jh..jpg/500px-Freyburg_-_Marienkirche_13._Jh..jpg,DE,"51.212, 11.771"
116,116,http://commons.wikimedia.org/wiki/Category:Monte_Nuovo,Monte Nuovo ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/MonteNuovoTW3028.JPG/500px-MonteNuovoTW3028.JPG,IT,"40.8351, 14.0878"
117,117,http://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_des_Jacobins_(Saint-Sever),,//commons.wikimedia.org/wiki/Special:CentralAutoLogin/500rt?type=1x1,,
118,118,http://commons.wikimedia.org/wiki/Category:Airthrey_Castle,Airthrey Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Scotland-2016-Aerial-Stirling-Airthrey_Castle.jpg/500px-Scotland-2016-Aerial-Stirling-Airthrey_Castle.jpg,,
119,119,http://commons.wikimedia.org/wiki/Category:The_Swarm_(roller_coaster),The Swarm ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/The_swarm%2C_sign.jpg/500px-The_swarm%2C_sign.jpg,,
120,120,http://commons.wikimedia.org/wiki/Category:Emperor_Bridge,Emperor Bridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Imperat_most_Uliyanovsk.JPG/500px-Imperat_most_Uliyanovsk.JPG,RU,"54.3161, 48.4431"
121,121,"http://commons.wikimedia.org/wiki/Category:Republic_Square,_Almaty",Republic Square ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/%D0%9F%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8_%D0%B2_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B._%D0%98%D1%8E%D0%BB%D1%8C%2C_2015_%D0%B3%D0%BE%D0%B4%D0%B0.JPG/500px-%D0%9F%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8_%D0%B2_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B._%D0%98%D1%8E%D0%BB%D1%8C%2C_2015_%D0%B3%D0%BE%D0%B4%D0%B0.JPG,KZ,"43.23824, 76.94562"
122,122,http://commons.wikimedia.org/wiki/Category:Cedarburg_Bog,Cedarburg Bog ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Ced-Bog_lake_June2013.jpg/500px-Ced-Bog_lake_June2013.jpg,,
123,123,"http://commons.wikimedia.org/wiki/Category:Independence_Monument,_Tashkent",Monument to the Independence of Uzbekistan ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Stamps_of_Uzbekistan%2C_2006-082.jpg/500px-Stamps_of_Uzbekistan%2C_2006-082.jpg,UZ,"41.32, 69.27"
124,124,"http://commons.wikimedia.org/wiki/Category:Diocese_of_Moray,_Ross_and_Caithness","Diocese of Moray, Ross and Caithness ",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Logo_of_the_Church_of_England-cropped.png/500px-Logo_of_the_Church_of_England-cropped.png,,
125,125,"http://commons.wikimedia.org/wiki/Category:Chandeshwori_temple,_Banepa",Chandeshwari temple ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Chandeshwari_Temple.JPG/500px-Chandeshwari_Temple.JPG,NP,"27.6358, 85.5322"
126,126,http://commons.wikimedia.org/wiki/Category:Insadong,Insa-dong ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,"37.57, 126.99"
127,127,http://commons.wikimedia.org/wiki/Category:Kikko_Park,Kikkō Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Kikkawa_Historical_Museum.jpg/500px-Kikkawa_Historical_Museum.jpg,JP,"34.170103, 132.175761"
128,128,http://commons.wikimedia.org/wiki/Category:Fairfield_Industrial_Dog_Object,Fairfield Industrial Dog Object ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/FIDO-Fairfield-Industrial-Dog-Object.JPG/500px-FIDO-Fairfield-Industrial-Dog-Object.JPG,,"-37.7791, 145.0179"
129,129,http://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_arch%C3%A9ologique_de_Narbonne,Museum of Archaeology in Narbonne ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Palais_des_Archev%C3%AAques_de_Narbonne.jpg/500px-Palais_des_Archev%C3%AAques_de_Narbonne.jpg,FR,"43.1837, 3.00382"
130,130,http://commons.wikimedia.org/wiki/Category:Cinema_Coliseum,Coliseum ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Icone_chateau_fort.svg/500x-Icone_chateau_fort.svg.png,,"41.39, 2.17"
131,131,http://commons.wikimedia.org/wiki/Category:Jakob_Smitsmuseum,Jakob Smitsmuseum ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Mol_-_Jakob_Smitsmuseum.jpg/500px-Mol_-_Jakob_Smitsmuseum.jpg,BE,"51.211369, 5.133603"
132,132,http://commons.wikimedia.org/wiki/Category:Beale_Street_Baptist_Church,Beale Street Baptist Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/First_Baptist_Church%2C_Beale_St%2C_Memphis_TN.jpg/500px-First_Baptist_Church%2C_Beale_St%2C_Memphis_TN.jpg,,
133,133,http://commons.wikimedia.org/wiki/Category:Dreifelder_Weiher,Dreifelder Weiher ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Dreifelder_Weiher_im_Fr%C3%BChling.JPG/500px-Dreifelder_Weiher_im_Fr%C3%BChling.JPG,DE,"50.5917, 7.8245"
134,134,http://commons.wikimedia.org/wiki/Category:Maigm%C3%B3,Maigmó ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/500x-Flag_of_Spain.svg.png,,
135,135,http://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_du_Panth%C3%A9on_National_Ha%C3%AFtien,Haitian National Pantheon Museum ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/MUPANAH_2018_-_Roof.jpg/500px-MUPANAH_2018_-_Roof.jpg,HT,
136,136,http://commons.wikimedia.org/wiki/Category:Zedekiah's_Cave,Zedekiah's Cave ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Jerusalem_Zedekia-H%C3%B6hle_22.JPG/500px-Jerusalem_Zedekia-H%C3%B6hle_22.JPG,IL,"31.7821, 35.2307"
137,137,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_Bartholomew_(Hr%C3%A1dek_nad_Nisou),Church of Saint Bartholomew ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Kostel_sv._Bartolom%C4%9Bje_%28Hr%C3%A1dek_nad_Nisou%29_01.jpg/500px-Kostel_sv._Bartolom%C4%9Bje_%28Hr%C3%A1dek_nad_Nisou%29_01.jpg,,"50.85, 14.84"
138,138,http://commons.wikimedia.org/wiki/Category:Museum_of_Nature_and_Humanity,Museum of Nature and Humanity ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9_%D0%9F%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D1%8B_%D0%B8_%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D0%A5%D0%9C.jpg/500px-%D0%9C%D1%83%D0%B7%D0%B5%D0%B9_%D0%9F%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D1%8B_%D0%B8_%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D0%A5%D0%9C.jpg,RU,"61.005, 69.024"
139,139,"http://commons.wikimedia.org/wiki/Category:Salbatore_chapel,_Irati","Salbatore chapel, Irati ",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,
140,140,http://commons.wikimedia.org/wiki/Category:City_First_Church,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/City_First_Church_-_Spring_Creek_Campus_-_Cropped.jpg/500px-City_First_Church_-_Spring_Creek_Campus_-_Cropped.jpg,,
141,141,http://commons.wikimedia.org/wiki/Category:Montana_Territory,Montana Territory ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,
142,142,http://commons.wikimedia.org/wiki/Category:Quai_de_Jemmapes_(Paris),quai de Jemmapes ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/110_quai_de_Jemmapes_P1060193.JPG/500px-110_quai_de_Jemmapes_P1060193.JPG,FR,"48.87, 2.36"
143,143,http://commons.wikimedia.org/wiki/Category:Mont_des_Cats,Mont des Cats ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Mont_des_Cats_%28_vu_de_Steenvoorde%29.jpg/500px-Mont_des_Cats_%28_vu_de_Steenvoorde%29.jpg,FR,"50.78, 2.67"
144,144,http://commons.wikimedia.org/wiki/Category:Torre_Rossa,Torre Rossa ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Torre_Rossa_Asti_02.jpg/500px-Torre_Rossa_Asti_02.jpg,IT,"44.898519, 8.195889"
145,145,http://commons.wikimedia.org/wiki/Category:Horaiji,Hō‎raiji ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Houraiji1.JPG/500px-Houraiji1.JPG,JP,"34.978739, 137.586189"
146,146,http://commons.wikimedia.org/wiki/Category:Bloor_Cinema,Hot Docs Ted Rogers Cinema ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Hot_Docs_Ted_Rogers_Cinema.jpg/500px-Hot_Docs_Ted_Rogers_Cinema.jpg,CA,
147,147,http://commons.wikimedia.org/wiki/Category:Dorneck,Dorneck Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dornach-Ruine-Dorneck.jpg/500px-Dornach-Ruine-Dorneck.jpg,CH,"47.48, 7.6281"
148,148,http://commons.wikimedia.org/wiki/Category:South_Bank_Lion,South Bank Lion ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,
149,149,http://commons.wikimedia.org/wiki/Category:Bryn_Euryn,Bryn Euryn ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Bryn_Euryn_Trig_Pillar_-_geograph.org.uk_-_822687.jpg/500px-Bryn_Euryn_Trig_Pillar_-_geograph.org.uk_-_822687.jpg,,
150,150,http://commons.wikimedia.org/wiki/Category:Mimosusogawa_Park,Mimosusogawa Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Mimosusodouzou.JPG/500px-Mimosusodouzou.JPG,JP,"33.966233, 130.957556"
151,151,http://commons.wikimedia.org/wiki/Category:Lake_McKenzie,Lake McKenzie ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Fraser_Island_a06_lake_mckenzie.jpg/500px-Fraser_Island_a06_lake_mckenzie.jpg,,"-25.4459, 153.057"
152,152,http://commons.wikimedia.org/wiki/Category:Maciej%C3%B3w_Palace,Maciejów Palace ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Distinctive_emblem_for_cultural_property.svg/500x-Distinctive_emblem_for_cultural_property.svg.png,PL,"51, 18.3"
153,153,http://commons.wikimedia.org/wiki/Category:St._Patrick's_Church_(Quebec_City),St. Patrick's Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/St._Patrick_s_Church%2C_Quebec_City_02.jpg/500px-St._Patrick_s_Church%2C_Quebec_City_02.jpg,CA,
154,154,"http://commons.wikimedia.org/wiki/Category:Saint_Joseph_Church,_Ayutthaya",Saint Joseph Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_Thailand.svg/500x-Flag_of_Thailand.svg.png,,"14.3387, 100.5506"
155,155,http://commons.wikimedia.org/wiki/Category:Hunter_Valley_wine,Hunter Valley wine ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,"-32.7, 151.3"
156,156,http://commons.wikimedia.org/wiki/Category:Mount_Healthy_windmill,Mount Healthy windmill ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,,
157,157,"http://commons.wikimedia.org/wiki/Category:Eureka,_California",Eureka ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Humboldt_Bay_and_Eureka_aerial_view.jpg/500px-Humboldt_Bay_and_Eureka_aerial_view.jpg,,
158,158,http://commons.wikimedia.org/wiki/Category:Manorbier_Castle,Manorbier Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Manorbier_Castle2.jpg/500px-Manorbier_Castle2.jpg,,
159,159,http://commons.wikimedia.org/wiki/Category:Green_Point_Common,Green Point Common ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Green_Point_%26_Mouille_Point_From_Signal_Hill.jpg/500px-Green_Point_%26_Mouille_Point_From_Signal_Hill.jpg,,"-33.9, 18.4"
160,160,http://commons.wikimedia.org/wiki/Category:Castell_de_Castellcir,Castell de Castellcir ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Icone_chateau_fort.svg/500x-Icone_chateau_fort.svg.png,,"41.77, 2.18"
161,161,http://commons.wikimedia.org/wiki/Category:Tsromi_church,Church of Tsromi ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Church_of_Tsromi.jpg/500px-Church_of_Tsromi.jpg,GE,"41.99346, 43.73659"
162,162,http://commons.wikimedia.org/wiki/Category:Palace_of_Monterrey,Monterrey Palace ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Icone_chateau_fort.svg/500x-Icone_chateau_fort.svg.png,,
163,163,http://commons.wikimedia.org/wiki/Category:Vidova_gora,Vidova gora ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Vidova_GORA.JPG/500px-Vidova_GORA.JPG,,"43.27969, 16.61978"
164,164,http://commons.wikimedia.org/wiki/Category:Val_di_Cembra,Cembra Valley ,"https://maps.wikimedia.org/img/500-intl,15,46.17575,11.23131,250x250.png?lang=en&domain=commons.wikimedia.org&title=Category%3AVal+di+Cembra&groups=_bd89bd282e8f1123a7a40eda0131a28e2130e759",IT,"46.17575, 11.23131"
165,165,http://commons.wikimedia.org/wiki/Category:Daniil_Sihastrul's_hermit_house,Daniil Sihastrul's hermit house ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Iarna_la_Chilia_lui_Daniil_Sihastrul.jpg/500px-Iarna_la_Chilia_lui_Daniil_Sihastrul.jpg,RO,"47.865288, 25.618092"
166,166,http://commons.wikimedia.org/wiki/Category:Yablunia_Koloniia,Yablunia Koloniia ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/%D0%AF%D0%B1%D0%BB%D1%83%D0%BD%D1%8F-%D0%BA%D0%BE%D0%BB%D0%BE%D0%BD%D1%96%D1%8F%2C_%D0%BC.%D0%9A%D1%80%D0%BE%D0%BB%D0%B5%D0%B2%D0%B5%D1%86%D1%8C%2C_img5.jpg/500px-%D0%AF%D0%B1%D0%BB%D1%83%D0%BD%D1%8F-%D0%BA%D0%BE%D0%BB%D0%BE%D0%BD%D1%96%D1%8F%2C_%D0%BC.%D0%9A%D1%80%D0%BE%D0%BB%D0%B5%D0%B2%D0%B5%D1%86%D1%8C%2C_img5.jpg,UA,"51.55778, 33.35111"
167,167,"http://commons.wikimedia.org/wiki/Category:Plainview,_Nebraska_bandshell",Athletic Park Band Shell ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,
168,168,"http://commons.wikimedia.org/wiki/Category:Magnolia_Hotel_(Seguin,_Texas)",,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Historic_American_Buildings_Survey%2C_Arthur_W._Stewart%2C_Photographer_April_29%2C_1936_NORTH_ELEVATION_%28FRONT%29._-_Magnolia_Hotel%2C_203_South_Crockett_Street%2C_Seguin%2C_Guadalupe_County%2C_HABS_TEX%2C94-SEGUI%2C2-1.tif/500sy-page1-120px-thumbnail.tif.jpg,,
169,169,http://commons.wikimedia.org/wiki/Category:Heritage_Exhibition_of_a_Traditional_Pawnshop_Business,Heritage Exhibition of a Traditional Pawnshop Business ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/%E5%BE%B7%E6%88%90%E6%8C%89.jpg/500px-%E5%BE%B7%E6%88%90%E6%8C%89.jpg,,"22.195, 113.538"
170,170,http://commons.wikimedia.org/wiki/Category:Brookvale_Oval,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Brookie_Oval.ogv/500px--Brookie_Oval.ogv.jpg,,
171,171,http://commons.wikimedia.org/wiki/Category:Puszcza_Piska,Puszcza Piska ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Puszcza_Piska_-_Stare_Kie%C5%82bonki_3.jpg/500px-Puszcza_Piska_-_Stare_Kie%C5%82bonki_3.jpg,PL,"53.612062, 21.516294"
172,172,http://commons.wikimedia.org/wiki/Category:Mandlstein,Mandlstein ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Gipfel_des_Mandlsteins.jpg/500px-Gipfel_des_Mandlsteins.jpg,,"48.7325, 14.8089"
173,173,http://commons.wikimedia.org/wiki/Category:Madhabkunda_waterfall,Madhabkunda waterfall ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Madhobkundo_falls.jpg/500px-Madhobkundo_falls.jpg,BD,"24.6392, 92.2211"
174,174,http://commons.wikimedia.org/wiki/Category:Bernina_railway,Bernina railway ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/RhB_ABe_4-4_III_mit_Bernina-Express_am_Lago_Bianco.jpg/500px-RhB_ABe_4-4_III_mit_Bernina-Express_am_Lago_Bianco.jpg,IT,"46.40889, 10.01972"
175,175,http://commons.wikimedia.org/wiki/Category:The_Lord's_Ark_Church_of_Krak%C3%B3w,The Lord's Ark Church of Kraków ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Krakau_-_Arka_Pana7.jpg/500px-Krakau_-_Arka_Pana7.jpg,PL,"50.085, 20.02911"
176,176,http://commons.wikimedia.org/wiki/Category:Murrayfield_Stadium,Murrayfield Stadium ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Murrayfield_Stadium_2005-05-13.jpg/500px-Murrayfield_Stadium_2005-05-13.jpg,,
177,177,"http://commons.wikimedia.org/wiki/Category:Wye_Bridge,_Monmouth","Wye Bridge, Monmouth ",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Wye_Bridge%2C_Monmouth_-_geograph.org.uk_-_36247.jpg/500px-Wye_Bridge%2C_Monmouth_-_geograph.org.uk_-_36247.jpg,,
178,178,"http://commons.wikimedia.org/wiki/Category:National_Garden,_Tehran",,//commons.wikimedia.org/wiki/Special:CentralAutoLogin/500rt?type=1x1,,
179,179,http://commons.wikimedia.org/wiki/Category:Las_Vegas_Motor_Speedway,Las Vegas Motor Speedway ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/EM_LVMS_%283386215643%29.jpg/500px-EM_LVMS_%283386215643%29.jpg,,
180,180,http://commons.wikimedia.org/wiki/Category:Torre_Colombaia_(Trapani),Colombaia Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Trapani1.JPG/500px-Trapani1.JPG,IT,"38.01, 12.5"
181,181,http://commons.wikimedia.org/wiki/Category:Immanuel_Presbyterian_Church_(Milwaukee),Immanuel Presbyterian Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Immanuel_Presbyterian%2C_Milwaukee.jpg/500px-Immanuel_Presbyterian%2C_Milwaukee.jpg,,
